fecha,hora,numero,signo,extraido_en,fecha_raw,hora_num,ultimo_digito,penultimo_digito,suma_digitos,paridad,signo_cod,rango_mil,año,mes,dia_mes,dia_semana,dias_desde_inicio
2025-06-07,10 pm,2599,LEO,2025-12-20 06:12:30,07/06/2025,22,9,9,25,1,1,2000-2999,2025,6,7,5,156
2025-06-07,4 pm,8253,LIB,2025-12-20 06:12:30,07/06/2025,16,3,5,18,1,10,8000-8999,2025,6,7,5,156
2025-07-07,1 pm,4964,SAG,2025-12-20 06:23:16,07/07/2025,13,4,6,23,0,6,4000-4999,2025,7,7,0,186
2025-07-07,10 pm,3892,CAP,2025-12-20 06:23:17,07/07/2025,22,2,9,22,0,4,3000-3999,2025,7,7,0,186
2025-07-07,4 pm,3726,SAG,2025-12-20 06:23:17,07/07/2025,16,6,2,18,0,6,3000-3999,2025,7,7,0,186
2025-08-07,1 pm,6139,GEM,2025-12-20 06:34:23,07/08/2025,13,9,3,19,1,0,6000-6999,2025,8,7,3,217
2025-08-07,10 pm,9549,LEO,2025-12-20 06:34:23,07/08/2025,22,9,4,27,1,1,9000-9999,2025,8,7,3,217
2025-08-07,4 pm,2266,GEM,2025-12-20 06:34:23,07/08/2025,16,6,6,16,0,0,2000-2999,2025,8,7,3,217
2025-09-07,1 pm,9359,LEO,2025-12-20 06:45:31,07/09/2025,13,9,5,26,1,1,9000-9999,2025,9,7,6,248
2025-09-07,10 pm,1941,ESC,2025-12-20 06:45:31,07/09/2025,22,1,4,15,1,2,1000-1999,2025,9,7,6,248
2025-09-07,4 pm,1265,GEM,2025-12-20 06:45:31,07/09/2025,16,5,6,14,1,0,1000-1999,2025,9,7,6,248
2025-10-07,1 pm,4231,ESC,2025-12-20 06:56:17,07/10/2025,13,1,3,10,1,2,4000-4999,2025,10,7,1,278
2025-10-07,10 pm,9145,CAP,2025-12-20 06:56:18,07/10/2025,22,5,4,19,1,4,9000-9999,2025,10,7,1,278
2025-10-07,4 pm,4703,ACU,2025-12-20 06:56:17,07/10/2025,16,3,0,14,1,7,4000-4999,2025,10,7,1,278
2025-01-08,1 pm,2800,TAU,2025-12-20 05:17:29,08/01/2025,13,0,0,10,0,3,2000-2999,2025,1,8,2,6
2025-01-08,10 pm,6505,LEO,2025-12-20 05:17:29,08/01/2025,22,5,0,16,1,1,6000-6999,2025,1,8,2,6
2025-01-08,4 pm,5876,ARI,2025-12-20 05:17:29,08/01/2025,16,6,7,26,0,9,5000-5999,2025,1,8,2,6
2025-02-08,1 pm,4805,ACU,2025-12-20 05:28:37,08/02/2025,13,5,0,17,1,7,4000-4999,2025,2,8,5,37
2025-02-08,10 pm,4591,ESC,2025-12-20 05:28:37,08/02/2025,22,1,9,19,1,2,4000-4999,2025,2,8,5,37
2025-02-08,4 pm,6271,LEO,2025-12-20 05:28:37,08/02/2025,16,1,7,16,1,1,6000-6999,2025,2,8,5,37
2025-03-08,1 pm,2049,ACU,2025-12-20 05:38:40,08/03/2025,13,9,4,15,1,7,2000-2999,2025,3,8,5,65
2025-03-08,10 pm,606,TAU,2025-12-20 05:38:40,08/03/2025,22,6,0,12,0,3,0-999,2025,3,8,5,65
2025-03-08,4 pm,924,LEO,2025-12-20 05:38:40,08/03/2025,16,4,2,15,0,1,0-999,2025,3,8,5,65
2025-04-08,1 pm,3521,SAG,2025-12-20 05:50:58,08/04/2025,13,1,2,11,1,6,3000-3999,2025,4,8,1,96
2025-04-08,10 pm,3916,GEM,2025-12-20 05:50:58,08/04/2025,22,6,1,19,0,0,3000-3999,2025,4,8,1,96
2025-04-08,4 pm,3455,ARI,2025-12-20 05:50:58,08/04/2025,16,5,5,17,1,9,3000-3999,2025,4,8,1,96
2025-05-08,1 pm,1407,PIC,2025-12-20 06:01:43,08/05/2025,13,7,0,12,1,8,1000-1999,2025,5,8,3,126
2025-05-08,10 pm,4211,LIB,2025-12-20 06:01:43,08/05/2025,22,1,1,8,1,10,4000-4999,2025,5,8,3,126
2025-05-08,4 pm,2316,LIB,2025-12-20 06:01:43,08/05/2025,16,6,1,12,0,10,2000-2999,2025,5,8,3,126
2025-06-08,1 pm,5661,LIB,2025-12-20 06:12:51,08/06/2025,13,1,6,18,1,10,5000-5999,2025,6,8,6,157
2025-06-08,10 pm,4118,ESC,2025-12-20 06:12:51,08/06/2025,22,8,1,14,0,2,4000-4999,2025,6,8,6,157
2025-06-08,4 pm,3426,GEM,2025-12-20 06:12:51,08/06/2025,16,6,2,15,0,0,3000-3999,2025,6,8,6,157
2025-07-08,1 pm,9850,PIC,2025-12-20 06:23:38,08/07/2025,13,0,5,22,0,8,9000-9999,2025,7,8,1,187
2025-07-08,10 pm,2364,ESC,2025-12-20 06:23:38,08/07/2025,22,4,6,15,0,2,2000-2999,2025,7,8,1,187
2025-07-08,4 pm,4259,LEO,2025-12-20 06:23:38,08/07/2025,16,9,5,20,1,1,4000-4999,2025,7,8,1,187
2025-08-08,1 pm,8850,CAN,2025-12-20 06:34:45,08/08/2025,13,0,5,21,0,5,8000-8999,2025,8,8,4,218
2025-08-08,10 pm,615,CAN,2025-12-20 06:34:45,08/08/2025,22,5,1,12,1,5,0-999,2025,8,8,4,218
2025-08-08,4 pm,7190,VIR,2025-12-20 06:34:45,08/08/2025,16,0,9,17,0,11,7000-7999,2025,8,8,4,218
2025-09-08,1 pm,7914,ACU,2025-12-20 06:45:52,08/09/2025,13,4,1,21,0,7,7000-7999,2025,9,8,0,249
2025-09-08,10 pm,7814,GEM,2025-12-20 06:45:52,08/09/2025,22,4,1,20,0,0,7000-7999,2025,9,8,0,249
2025-09-08,4 pm,8030,CAP,2025-12-20 06:45:52,08/09/2025,16,0,3,11,0,4,8000-8999,2025,9,8,0,249
2025-10-08,1 pm,8665,CAN,2025-12-20 06:56:39,08/10/2025,13,5,6,25,1,5,8000-8999,2025,10,8,2,279
2025-10-08,10 pm,5176,CAP,2025-12-20 06:56:39,08/10/2025,22,6,7,19,0,4,5000-5999,2025,10,8,2,279
2025-10-08,4 pm,7414,ARI,2025-12-20 06:56:39,08/10/2025,16,4,1,16,0,9,7000-7999,2025,10,8,2,279
2025-01-09,1 pm,9248,ESC,2025-12-20 05:17:50,09/01/2025,13,8,4,23,0,2,9000-9999,2025,1,9,3,7
2025-01-09,10 pm,5340,ARI,2025-12-20 05:17:51,09/01/2025,22,0,4,12,0,9,5000-5999,2025,1,9,3,7
2025-01-09,4 pm,9622,CAN,2025-12-20 05:17:50,09/01/2025,16,2,2,19,0,5,9000-9999,2025,1,9,3,7
2025-02-09,1 pm,7613,ARI,2025-12-20 05:28:58,09/02/2025,13,3,1,17,1,9,7000-7999,2025,2,9,6,38
2025-02-09,10 pm,8851,VIR,2025-12-20 05:28:59,09/02/2025,22,1,5,22,1,11,8000-8999,2025,2,9,6,38
2025-02-09,4 pm,4543,CAN,2025-12-20 05:28:59,09/02/2025,16,3,4,16,1,5,4000-4999,2025,2,9,6,38
2025-03-09,1 pm,1199,ACU,2025-12-20 05:39:02,09/03/2025,13,9,9,20,1,7,1000-1999,2025,3,9,6,66
2025-03-09,10 pm,4784,ARI,2025-12-20 05:39:02,09/03/2025,22,4,8,23,0,9,4000-4999,2025,3,9,6,66
2025-03-09,4 pm,8729,TAU,2025-12-20 05:39:02,09/03/2025,16,9,2,26,1,3,8000-8999,2025,3,9,6,66
2025-04-09,1 pm,2066,ARI,2025-12-20 05:51:19,09/04/2025,13,6,6,14,0,9,2000-2999,2025,4,9,2,97
2025-04-09,10 pm,9168,SAG,2025-12-20 05:51:20,09/04/2025,22,8,6,24,0,6,9000-9999,2025,4,9,2,97
2025-04-09,4 pm,104,CAN,2025-12-20 05:51:19,09/04/2025,16,4,0,5,0,5,0-999,2025,4,9,2,97
2025-05-09,1 pm,6789,ACU,2025-12-20 06:02:05,09/05/2025,13,9,8,30,1,7,6000-6999,2025,5,9,4,127
2025-05-09,10 pm,5668,VIR,2025-12-20 06:02:05,09/05/2025,22,8,6,25,0,11,5000-5999,2025,5,9,4,127
2025-05-09,4 pm,8711,PIC,2025-12-20 06:02:05,09/05/2025,16,1,1,17,1,8,8000-8999,2025,5,9,4,127
2025-06-09,1 pm,1105,ARI,2025-12-20 06:13:12,09/06/2025,13,5,0,7,1,9,1000-1999,2025,6,9,0,158
2025-06-09,10 pm,9566,CAP,2025-12-20 06:13:13,09/06/2025,22,6,6,26,0,4,9000-9999,2025,6,9,0,158
2025-06-09,4 pm,2302,CAP,2025-12-20 06:13:13,09/06/2025,16,2,0,7,0,4,2000-2999,2025,6,9,0,158
2025-07-09,1 pm,7332,CAP,2025-12-20 06:23:59,09/07/2025,13,2,3,15,0,4,7000-7999,2025,7,9,2,188
2025-07-09,10 pm,4199,ARI,2025-12-20 06:24:00,09/07/2025,22,9,9,23,1,9,4000-4999,2025,7,9,2,188
2025-07-09,4 pm,759,TAU,2025-12-20 06:24:00,09/07/2025,16,9,5,21,1,3,0-999,2025,7,9,2,188
2025-08-09,1 pm,9800,CAN,2025-12-20 06:35:06,09/08/2025,13,0,0,17,0,5,9000-9999,2025,8,9,5,219
2025-08-09,10 pm,8457,SAG,2025-12-20 06:35:06,09/08/2025,22,7,5,24,1,6,8000-8999,2025,8,9,5,219
2025-08-09,4 pm,8183,ARI,2025-12-20 06:35:06,09/08/2025,16,3,8,20,1,9,8000-8999,2025,8,9,5,219
2025-09-09,1 pm,6697,ARI,2025-12-20 06:46:14,09/09/2025,13,7,9,28,1,9,6000-6999,2025,9,9,1,250
2025-09-09,10 pm,7324,TAU,2025-12-20 06:46:14,09/09/2025,22,4,2,16,0,3,7000-7999,2025,9,9,1,250
2025-09-09,4 pm,3418,CAP,2025-12-20 06:46:14,09/09/2025,16,8,1,16,0,4,3000-3999,2025,9,9,1,250
2025-10-09,1 pm,8144,CAP,2025-12-20 06:57:01,09/10/2025,13,4,4,17,0,4,8000-8999,2025,10,9,3,280
2025-10-09,10 pm,9865,ARI,2025-12-20 06:57:01,09/10/2025,22,5,6,28,1,9,9000-9999,2025,10,9,3,280
2025-10-09,4 pm,2013,ACU,2025-12-20 06:57:01,09/10/2025,16,3,1,6,1,7,2000-2999,2025,10,9,3,280
2025-01-10,1 pm,7903,SAG,2025-12-20 05:18:12,10/01/2025,13,3,0,19,1,6,7000-7999,2025,1,10,4,8
2025-01-10,10 pm,1731,ESC,2025-12-20 05:18:12,10/01/2025,22,1,3,12,1,2,1000-1999,2025,1,10,4,8
2025-01-10,4 pm,2140,ACU,2025-12-20 05:18:12,10/01/2025,16,0,4,7,0,7,2000-2999,2025,1,10,4,8
2025-02-10,1 pm,8923,CAN,2025-12-20 05:29:20,10/02/2025,13,3,2,22,1,5,8000-8999,2025,2,10,0,39
2025-02-10,10 pm,9753,TAU,2025-12-20 05:29:20,10/02/2025,22,3,5,24,1,3,9000-9999,2025,2,10,0,39
2025-02-10,4 pm,3743,LEO,2025-12-20 05:29:20,10/02/2025,16,3,4,17,1,1,3000-3999,2025,2,10,0,39
2025-03-10,1 pm,1843,TAU,2025-12-20 05:39:23,10/03/2025,13,3,4,16,1,3,1000-1999,2025,3,10,0,67
2025-03-10,10 pm,5628,LIB,2025-12-20 05:39:23,10/03/2025,22,8,2,21,0,10,5000-5999,2025,3,10,0,67
2025-03-10,4 pm,6897,TAU,2025-12-20 05:39:23,10/03/2025,16,7,9,30,1,3,6000-6999,2025,3,10,0,67
2025-04-10,1 pm,6528,CAN,2025-12-20 05:51:41,10/04/2025,13,8,2,21,0,5,6000-6999,2025,4,10,3,98
2025-04-10,10 pm,7830,CAN,2025-12-20 05:51:41,10/04/2025,22,0,3,18,0,5,7000-7999,2025,4,10,3,98
2025-04-10,4 pm,7288,ACU,2025-12-20 05:51:41,10/04/2025,16,8,8,25,0,7,7000-7999,2025,4,10,3,98
2025-05-10,1 pm,2108,ARI,2025-12-20 06:02:26,10/05/2025,13,8,0,11,0,9,2000-2999,2025,5,10,5,128
2025-05-10,10 pm,2577,ACU,2025-12-20 06:02:26,10/05/2025,22,7,7,21,1,7,2000-2999,2025,5,10,5,128
2025-05-10,4 pm,6753,GEM,2025-12-20 06:02:26,10/05/2025,16,3,5,21,1,0,6000-6999,2025,5,10,5,128
2025-06-10,1 pm,8395,TAU,2025-12-20 06:13:34,10/06/2025,13,5,9,25,1,3,8000-8999,2025,6,10,1,159
2025-06-10,10 pm,8711,LIB,2025-12-20 06:13:34,10/06/2025,22,1,1,17,1,10,8000-8999,2025,6,10,1,159
2025-06-10,4 pm,537,PIC,2025-12-20 06:13:34,10/06/2025,16,7,3,15,1,8,0-999,2025,6,10,1,159
2025-07-10,1 pm,8301,VIR,2025-12-20 06:24:21,10/07/2025,13,1,0,12,1,11,8000-8999,2025,7,10,3,189
2025-07-10,10 pm,7075,CAP,2025-12-20 06:24:21,10/07/2025,22,5,7,19,1,4,7000-7999,2025,7,10,3,189
2025-07-10,4 pm,3849,ARI,2025-12-20 06:24:21,10/07/2025,16,9,4,24,1,9,3000-3999,2025,7,10,3,189
2025-08-10,1 pm,1347,VIR,2025-12-20 06:35:28,10/08/2025,13,7,4,15,1,11,1000-1999,2025,8,10,6,220
2025-08-10,10 pm,544,ARI,2025-12-20 06:35:28,10/08/2025,22,4,4,13,0,9,0-999,2025,8,10,6,220
2025-08-10,4 pm,5520,PIC,2025-12-20 06:35:28,10/08/2025,16,0,2,12,0,8,5000-5999,2025,8,10,6,220
2025-09-10,1 pm,8381,LEO,2025-12-20 06:46:35,10/09/2025,13,1,8,20,1,1,8000-8999,2025,9,10,2,251
2025-09-10,10 pm,6238,SAG,2025-12-20 06:46:35,10/09/2025,22,8,3,19,0,6,6000-6999,2025,9,10,2,251
2025-09-10,4 pm,2595,SAG,2025-12-20 06:46:35,10/09/2025,16,5,9,21,1,6,2000-2999,2025,9,10,2,251
2025-10-10,1 pm,3667,GEM,2025-12-20 06:57:22,10/10/2025,13,7,6,22,1,0,3000-3999,2025,10,10,4,281
2025-10-10,10 pm,5665,TAU,2025-12-20 06:57:22,10/10/2025,22,5,6,22,1,3,5000-5999,2025,10,10,4,281
2025-10-10,4 pm,7540,CAP,2025-12-20 06:57:22,10/10/2025,16,0,4,16,0,4,7000-7999,2025,10,10,4,281
2025-01-11,1 pm,8794,SAG,2025-12-20 05:18:34,11/01/2025,13,4,9,28,0,6,8000-8999,2025,1,11,5,9
2025-01-11,10 pm,4317,ESC,2025-12-20 05:18:34,11/01/2025,22,7,1,15,1,2,4000-4999,2025,1,11,5,9
2025-01-11,4 pm,3366,SAG,2025-12-20 05:18:34,11/01/2025,16,6,6,18,0,6,3000-3999,2025,1,11,5,9
2025-02-11,1 pm,7744,CAP,2025-12-20 05:29:42,11/02/2025,13,4,4,22,0,4,7000-7999,2025,2,11,1,40
2025-02-11,10 pm,7785,ESC,2025-12-20 05:29:42,11/02/2025,22,5,8,27,1,2,7000-7999,2025,2,11,1,40
2025-02-11,4 pm,6693,ARI,2025-12-20 05:29:42,11/02/2025,16,3,9,24,1,9,6000-6999,2025,2,11,1,40
2025-03-11,1 pm,6068,CAP,2025-12-20 05:39:45,11/03/2025,13,8,6,20,0,4,6000-6999,2025,3,11,1,68
2025-03-11,10 pm,2227,TAU,2025-12-20 05:39:45,11/03/2025,22,7,2,13,1,3,2000-2999,2025,3,11,1,68
2025-03-11,4 pm,6124,ACU,2025-12-20 05:39:45,11/03/2025,16,4,2,13,0,7,6000-6999,2025,3,11,1,68
2025-04-11,1 pm,4527,ESC,2025-12-20 05:52:02,11/04/2025,13,7,2,18,1,2,4000-4999,2025,4,11,4,99
2025-04-11,10 pm,8454,LIB,2025-12-20 05:52:03,11/04/2025,22,4,5,21,0,10,8000-8999,2025,4,11,4,99
2025-04-11,4 pm,9167,VIR,2025-12-20 05:52:02,11/04/2025,16,7,6,23,1,11,9000-9999,2025,4,11,4,99
2025-05-11,1 pm,5202,CAP,2025-12-20 06:02:48,11/05/2025,13,2,0,9,0,4,5000-5999,2025,5,11,6,129
2025-05-11,10 pm,9052,LEO,2025-12-20 06:02:48,11/05/2025,22,2,5,16,0,1,9000-9999,2025,5,11,6,129
2025-05-11,4 pm,3824,LEO,2025-12-20 06:02:48,11/05/2025,16,4,2,17,0,1,3000-3999,2025,5,11,6,129
2025-06-11,1 pm,8872,CAN,2025-12-20 06:13:55,11/06/2025,13,2,7,25,0,5,8000-8999,2025,6,11,2,160
2025-06-11,10 pm,6632,TAU,2025-12-20 06:13:56,11/06/2025,22,2,3,17,0,3,6000-6999,2025,6,11,2,160
2025-06-11,4 pm,9044,VIR,2025-12-20 06:13:56,11/06/2025,16,4,4,17,0,11,9000-9999,2025,6,11,2,160
2025-07-11,1 pm,4214,CAN,2025-12-20 06:24:42,11/07/2025,13,4,1,11,0,5,4000-4999,2025,7,11,4,190
2025-07-11,10 pm,8090,CAN,2025-12-20 06:24:43,11/07/2025,22,0,9,17,0,5,8000-8999,2025,7,11,4,190
2025-07-11,4 pm,3052,PIC,2025-12-20 06:24:42,11/07/2025,16,2,5,10,0,8,3000-3999,2025,7,11,4,190
2025-08-11,1 pm,224,CAP,2025-12-20 06:35:49,11/08/2025,13,4,2,8,0,4,0-999,2025,8,11,0,221
2025-08-11,10 pm,6051,TAU,2025-12-20 06:35:49,11/08/2025,22,1,5,12,1,3,6000-6999,2025,8,11,0,221
2025-08-11,4 pm,1895,PIC,2025-12-20 06:35:49,11/08/2025,16,5,9,23,1,8,1000-1999,2025,8,11,0,221
2025-09-11,1 pm,3140,CAN,2025-12-20 06:46:57,11/09/2025,13,0,4,8,0,5,3000-3999,2025,9,11,3,252
2025-09-11,10 pm,2487,ACU,2025-12-20 06:46:57,11/09/2025,22,7,8,21,1,7,2000-2999,2025,9,11,3,252
2025-09-11,4 pm,7013,VIR,2025-12-20 06:46:57,11/09/2025,16,3,1,11,1,11,7000-7999,2025,9,11,3,252
2025-10-11,1 pm,4786,LIB,2025-12-20 06:57:44,11/10/2025,13,6,8,25,0,10,4000-4999,2025,10,11,5,282
2025-10-11,10 pm,9077,TAU,2025-12-20 06:57:44,11/10/2025,22,7,7,23,1,3,9000-9999,2025,10,11,5,282
2025-10-11,4 pm,4025,ARI,2025-12-20 06:57:44,11/10/2025,16,5,2,11,1,9,4000-4999,2025,10,11,5,282
2025-01-12,1 pm,7344,ESC,2025-12-20 05:18:55,12/01/2025,13,4,4,18,0,2,7000-7999,2025,1,12,6,10
2025-01-12,10 pm,8994,ACU,2025-12-20 05:18:55,12/01/2025,22,4,9,30,0,7,8000-8999,2025,1,12,6,10
2025-01-12,4 pm,7117,VIR,2025-12-20 05:18:55,12/01/2025,16,7,1,16,1,11,7000-7999,2025,1,12,6,10
2025-02-12,1 pm,9659,SAG,2025-12-20 05:30:03,12/02/2025,13,9,5,29,1,6,9000-9999,2025,2,12,2,41
2025-02-12,10 pm,4606,SAG,2025-12-20 05:30:03,12/02/2025,22,6,0,16,0,6,4000-4999,2025,2,12,2,41
2025-02-12,4 pm,5183,LEO,2025-12-20 05:30:03,12/02/2025,16,3,8,17,1,1,5000-5999,2025,2,12,2,41
2025-03-12,1 pm,9637,VIR,2025-12-20 05:40:06,12/03/2025,13,7,3,25,1,11,9000-9999,2025,3,12,2,69
2025-03-12,10 pm,9834,PIC,2025-12-20 05:40:06,12/03/2025,22,4,3,24,0,8,9000-9999,2025,3,12,2,69
2025-03-12,4 pm,6352,LIB,2025-12-20 05:40:06,12/03/2025,16,2,5,16,0,10,6000-6999,2025,3,12,2,69
2025-04-12,1 pm,1108,PIC,2025-12-20 05:52:24,12/04/2025,13,8,0,10,0,8,1000-1999,2025,4,12,5,100
2025-04-12,10 pm,267,CAN,2025-12-20 05:52:24,12/04/2025,22,7,6,15,1,5,0-999,2025,4,12,5,100
2025-04-12,4 pm,8826,SAG,2025-12-20 05:52:24,12/04/2025,16,6,2,24,0,6,8000-8999,2025,4,12,5,100
2025-05-12,1 pm,9112,ACU,2025-12-20 06:03:09,12/05/2025,13,2,1,13,0,7,9000-9999,2025,5,12,0,130
2025-05-12,10 pm,231,LIB,2025-12-20 06:03:09,12/05/2025,22,1,3,6,1,10,0-999,2025,5,12,0,130
2025-05-12,4 pm,308,CAN,2025-12-20 06:03:09,12/05/2025,16,8,0,11,0,5,0-999,2025,5,12,0,130
2025-06-12,1 pm,3460,SAG,2025-12-20 06:14:17,12/06/2025,13,0,6,13,0,6,3000-3999,2025,6,12,3,161
2025-06-12,10 pm,7754,CAN,2025-12-20 06:14:17,12/06/2025,22,4,5,23,0,5,7000-7999,2025,6,12,3,161
2025-06-12,4 pm,7358,CAP,2025-12-20 06:14:17,12/06/2025,16,8,5,23,0,4,7000-7999,2025,6,12,3,161
2025-07-12,1 pm,1784,VIR,2025-12-20 06:25:04,12/07/2025,13,4,8,20,0,11,1000-1999,2025,7,12,5,191
2025-07-12,10 pm,3316,TAU,2025-12-20 06:25:04,12/07/2025,22,6,1,13,0,3,3000-3999,2025,7,12,5,191
2025-07-12,4 pm,4759,ACU,2025-12-20 06:25:04,12/07/2025,16,9,5,25,1,7,4000-4999,2025,7,12,5,191
2025-08-12,1 pm,5600,VIR,2025-12-20 06:36:11,12/08/2025,13,0,0,11,0,11,5000-5999,2025,8,12,1,222
2025-08-12,10 pm,2276,ESC,2025-12-20 06:36:11,12/08/2025,22,6,7,17,0,2,2000-2999,2025,8,12,1,222
2025-08-12,4 pm,7629,ESC,2025-12-20 06:36:11,12/08/2025,16,9,2,24,1,2,7000-7999,2025,8,12,1,222
2025-09-12,1 pm,5887,PIC,2025-12-20 06:47:19,12/09/2025,13,7,8,28,1,8,5000-5999,2025,9,12,4,253
2025-09-12,10 pm,2793,LIB,2025-12-20 06:47:19,12/09/2025,22,3,9,21,1,10,2000-2999,2025,9,12,4,253
2025-09-12,4 pm,6785,CAP,2025-12-20 06:47:19,12/09/2025,16,5,8,26,1,4,6000-6999,2025,9,12,4,253
2025-10-12,1 pm,9007,ESC,2025-12-20 06:58:05,12/10/2025,13,7,0,16,1,2,9000-9999,2025,10,12,6,283
2025-10-12,10 pm,8582,TAU,2025-12-20 06:58:05,12/10/2025,22,2,8,23,0,3,8000-8999,2025,10,12,6,283
2025-10-12,4 pm,2602,LEO,2025-12-20 06:58:05,12/10/2025,16,2,0,10,0,1,2000-2999,2025,10,12,6,283
2025-01-13,1 pm,1421,CAN,2025-12-20 05:19:16,13/01/2025,13,1,2,8,1,5,1000-1999,2025,1,13,0,11
2025-01-13,10 pm,1230,PIC,2025-12-20 05:19:17,13/01/2025,22,0,3,6,0,8,1000-1999,2025,1,13,0,11
2025-01-13,4 pm,4232,ARI,2025-12-20 05:19:17,13/01/2025,16,2,3,11,0,9,4000-4999,2025,1,13,0,11
2025-02-13,1 pm,479,CAP,2025-12-20 05:30:25,13/02/2025,13,9,7,20,1,4,0-999,2025,2,13,3,42
2025-02-13,10 pm,9347,CAN,2025-12-20 05:30:25,13/02/2025,22,7,4,23,1,5,9000-9999,2025,2,13,3,42
2025-02-13,4 pm,5656,VIR,2025-12-20 05:30:25,13/02/2025,16,6,5,22,0,11,5000-5999,2025,2,13,3,42
2025-03-13,1 pm,9613,VIR,2025-12-20 05:40:28,13/03/2025,13,3,1,19,1,11,9000-9999,2025,3,13,3,70
2025-03-13,10 pm,1773,CAN,2025-12-20 05:40:28,13/03/2025,22,3,7,18,1,5,1000-1999,2025,3,13,3,70
2025-03-13,4 pm,3849,GEM,2025-12-20 05:40:28,13/03/2025,16,9,4,24,1,0,3000-3999,2025,3,13,3,70
2025-04-13,1 pm,7083,SAG,2025-12-20 05:52:45,13/04/2025,13,3,8,18,1,6,7000-7999,2025,4,13,6,101
2025-04-13,10 pm,8089,ACU,2025-12-20 05:52:46,13/04/2025,22,9,8,25,1,7,8000-8999,2025,4,13,6,101
2025-04-13,4 pm,5205,ESC,2025-12-20 05:52:45,13/04/2025,16,5,0,12,1,2,5000-5999,2025,4,13,6,101
2025-05-13,1 pm,2290,ESC,2025-12-20 06:03:31,13/05/2025,13,0,9,13,0,2,2000-2999,2025,5,13,1,131
2025-05-13,10 pm,6255,CAP,2025-12-20 06:03:31,13/05/2025,22,5,5,18,1,4,6000-6999,2025,5,13,1,131
2025-05-13,4 pm,4512,ACU,2025-12-20 06:03:31,13/05/2025,16,2,1,12,0,7,4000-4999,2025,5,13,1,131
2025-06-13,1 pm,2395,PIC,2025-12-20 06:14:39,13/06/2025,13,5,9,19,1,8,2000-2999,2025,6,13,4,162
2025-06-13,10 pm,8580,CAP,2025-12-20 06:14:39,13/06/2025,22,0,8,21,0,4,8000-8999,2025,6,13,4,162
2025-06-13,4 pm,8773,GEM,2025-12-20 06:14:39,13/06/2025,16,3,7,25,1,0,8000-8999,2025,6,13,4,162
2025-07-13,1 pm,4186,ESC,2025-12-20 06:25:25,13/07/2025,13,6,8,19,0,2,4000-4999,2025,7,13,6,192
2025-07-13,10 pm,5267,CAP,2025-12-20 06:25:26,13/07/2025,22,7,6,20,1,4,5000-5999,2025,7,13,6,192
2025-07-13,4 pm,3315,LEO,2025-12-20 06:25:25,13/07/2025,16,5,1,12,1,1,3000-3999,2025,7,13,6,192
2025-08-13,1 pm,8925,PIC,2025-12-20 06:36:32,13/08/2025,13,5,2,24,1,8,8000-8999,2025,8,13,2,223
2025-08-13,10 pm,4137,GEM,2025-12-20 06:36:32,13/08/2025,22,7,3,15,1,0,4000-4999,2025,8,13,2,223
2025-08-13,4 pm,1012,LEO,2025-12-20 06:36:32,13/08/2025,16,2,1,4,0,1,1000-1999,2025,8,13,2,223
2025-09-13,1 pm,4604,ACU,2025-12-20 06:47:40,13/09/2025,13,4,0,14,0,7,4000-4999,2025,9,13,5,254
2025-09-13,10 pm,6203,VIR,2025-12-20 06:47:40,13/09/2025,22,3,0,11,1,11,6000-6999,2025,9,13,5,254
2025-09-13,4 pm,9468,ARI,2025-12-20 06:47:40,13/09/2025,16,8,6,27,0,9,9000-9999,2025,9,13,5,254
2025-10-13,1 pm,6845,ACU,2025-12-20 06:58:27,13/10/2025,13,5,4,23,1,7,6000-6999,2025,10,13,0,284
2025-10-13,10 pm,1756,PIC,2025-12-20 06:58:27,13/10/2025,22,6,5,19,0,8,1000-1999,2025,10,13,0,284
2025-10-13,4 pm,2977,LEO,2025-12-20 06:58:27,13/10/2025,16,7,7,25,1,1,2000-2999,2025,10,13,0,284
2025-01-14,1 pm,2168,LEO,2025-12-20 05:19:38,14/01/2025,13,8,6,17,0,1,2000-2999,2025,1,14,1,12
2025-01-14,10 pm,1464,TAU,2025-12-20 05:19:38,14/01/2025,22,4,6,15,0,3,1000-1999,2025,1,14,1,12
2025-01-14,4 pm,1745,ACU,2025-12-20 05:19:38,14/01/2025,16,5,4,17,1,7,1000-1999,2025,1,14,1,12
2025-02-14,1 pm,1454,LIB,2025-12-20 05:30:46,14/02/2025,13,4,5,14,0,10,1000-1999,2025,2,14,4,43
2025-02-14,10 pm,9754,VIR,2025-12-20 05:30:47,14/02/2025,22,4,5,25,0,11,9000-9999,2025,2,14,4,43
2025-02-14,4 pm,278,TAU,2025-12-20 05:30:46,14/02/2025,16,8,7,17,0,3,0-999,2025,2,14,4,43
2025-03-14,1 pm,4194,LIB,2025-12-20 05:40:49,14/03/2025,13,4,9,18,0,10,4000-4999,2025,3,14,4,71
2025-03-14,10 pm,1502,PIC,2025-12-20 05:40:50,14/03/2025,22,2,0,8,0,8,1000-1999,2025,3,14,4,71
2025-03-14,4 pm,1550,CAP,2025-12-20 05:40:49,14/03/2025,16,0,5,11,0,4,1000-1999,2025,3,14,4,71
2025-04-14,1 pm,4891,GEM,2025-12-20 05:53:07,14/04/2025,13,1,9,22,1,0,4000-4999,2025,4,14,0,102
2025-04-14,10 pm,5985,ESC,2025-12-20 05:53:07,14/04/2025,22,5,8,27,1,2,5000-5999,2025,4,14,0,102
